Rate,Seller,Comment
5,Nasa İletişim,Paketleme çok iyiydi apple kalitesi zaten tartışılmaz garanti süresi aldığım gün itibarıyla başlatıldı teşekkürler
4,Nasa İletişim,Tedirgin olsamda sağlam geldi bence daha iyi paketlenebilirdi ama güvenle alabilirsiniz.
5,Cepekspress,Akşam 14:00 gibi şipariş verdim sabah 11:00 da elime geçti hızlı kargo. Kaliteli hizmet paketleme. Süper
5,BittiBitiyor,Harika bir ürün paketleme için teşekkür ederim
5,MediaMarkt,Sorunuz üç günde teslim edildi tavsiye ederim
5,BittiBitiyor,gayet basarili bildigimiz bir urun zaten kalitesi tartisilmaz. kargoda saglam ve hizli geldi tsk ederjm🌸
5,Gürgençler Apple Yetkili Satıcı,"Apple yetkili satıcısından aldım faturasını da ürünü aldıktan sonra satıcıdan istedim hemen gönderdiler. Siparişim hemen kargoya verildi. Memnun kaldım, güvenle alışveriş yapabilirsiniz."
5,BittiBitiyor,Ürün sorunsuz geldi elime satıcıdan memnun kaldık
5,Gürgençler Apple Yetkili Satıcı,Hiç bir sorun yaşamadım paketleme güzeldi
5,Troy Apple Yetkili Satıcı,Gayet güzel kapalı kutu güzel paketlenmiş hızlıca kargoya verildi ve trenyol express hemen teslim etti memnun kaldım
5,Nethouse,Marka en güzel ve kaliteli marka fiyat piyasadaki enuygun fiyat paketleme düzgün kargo hızlı teşekkürler
5,Cepekspress,Paketme itinayla yapılmış güvenli bir firma ..ime fatura ile kutu üstünde aynı kutu tertemiz bondrol ben açtım teşekkürler
4,Koycebine,"Ürün paketleme özenli idi,satıcı ,hasarsız ve hızlı bir elime ulaştırdı.Ürünü kullanmaya heniz başlamadım."
5,FixDevice,ürün elime sağlam ulaştı
5,Sihirli Shop,Paketleme gayet güzel olmuş teşekkür ediyorum
5,Trendyol,"Bir gün sonra teslim edildi güzel paketlenmiş, şuanlık çok memnunum.. Teşekkürler trendyol"
5,BittiBitiyor,Satıcı hemen kargoya verdi telefon çok iyi
5,Cepekspress,Teşekkür ederim ürün sağlam olarak geldi elime
5,Koycebine,Kargo ve paketleme iyiydi. Kargo çok hızlıydı. İyi ki almışım. ben 15.430 aldım bugün 22.000 ₺ olmuş
5,NETA TEKNOLOJİ,Satıcı firmaya çok teşekkür ederim güzel paketleme hızlı teslimat ve ilgi alaka emeklerine sağlık
5,BittiBitiyor,ürün geldi çok da hızlı arkadaşlar güvenli alışveriş yapabilirsiniz.....
5,Troy Apple Yetkili Satıcı,hızlı ve korunaklı gonderıldı tavsıye ederım
5,BTSTEKNOLOJI,Ürün elimize hasarsız bir şekilde ulaştı.Çok beğendim teşekkürler
5,Cepekspress,Cepekspress satıcısından aldım. Gayet güvenilir teşekkürler 💜
4,Cepekspress,Telefon çok güzel beğendim kargo hemen verildi .orijinal ürün.çok pahalı .gücü yeten kesinlikle alsın kullansın.
5,CEPTELEFONU.ONLİNE,Sağlam ve güzel paketlenmişti telefon zaten ı phone farkı
5,FixDevice,paketlemedik hızı her şeyi çok güzeldi teşekkür ederim
5,Trendyol,Eşime hediye olarak almıştım. Telefonu beğendik. Kaliteli ürün. Hızlı kargo. Güzel paketleme.
5,Nasa İletişim,"Ürün hızlı bir şekilde geldi, paketlenmesi güzeldi ama biraz daha dikkat edilebilir, imei sorgusu yaptım tamamen orijinal ürün, gönül rahatlığıyla sipariş verebilirsiniz."
3,Teknosa,paketleme çok kötüydü sonuçta cep telefonu sadece boş bir kutuya koyunca sağlam ulaşmıyor
5,Kraft DTM,Harika satıcı ürünü çok iyi paketlemiş uyguna aldığım için mutluyum
5,Tekno-Center,Kargo ve paketleme iyi
5,Nasa İletişim,Telefon güzel. Kargodan sorunsuz geldi.
5,BittiBitiyor,Paketleme güzel orjinal kutu.
5,Nasa İletişim,Hızlı kargo güzel paketleme teşekkürler
5,Nethouse,Ürünle ilgili çok şüphelerim vardı ama orjinal ve garantili ürün apple arayıp sordum kutusunu açmadan önce güvenilir satıcı güzel ürün teşekkürler
5,Erpa Holding,Paketleme güzeldi.
5,Nasa İletişim,Akşam 4 gibi sipariş verdim diğer gün 3 gibi elime ulaştı paketleme özenliydi herhangi bir sorun yaşamadım😍👌🏻
5,mobilePlus,"Hızlı teslimat, özenli paketleme."
5,Cepekspress,Ürün güzel paketlenmiş ve hızlı bir şekilde ulaştı teşekkür ederim
5,Nasa İletişim,özenle hazırlanmış pakette tşkler
5,Trendyol,Çok beğendim orijinal ürün sıfır kutu geldi kargo hızlıydı
4,Trendyol,Sağlam geldi teşekkürler fakat paketleme özensizdi.
5,TekCep,Mükemmel paketlemeydi çok çok teşekkürler
3,BittiBitiyor,"Telefon elime 1 gün içinde ulaştı, herhangi bir çizik ya da hasarı yok. Sadece konuşma esnasında arada sesim karşı tarafa derinden gidiyor."
5,Nasa İletişim,Sorunsuz Orjinal ürün
5,BittiBitiyor,güvenilir satıcı orjinal ürün
4,Trendyol,Fazladan para ödemeye gerek yok trendyoldan daha uyguna alınabilir ben Van’da yaşadığım için 4 günde geldi ama sipariş verdiğim gün kargoya verildi teşekkürler
5,Trendyol,Harika bir telefon ilk kez internet alışverişi ile telefon aldım çok memnunum ama denildiği gibi paketleme daha güvenlikli olabilirdi
5,CİN CİN ELEKTRONİK,Özenli paketleme ve sonrasında memnuniyet
5,TekCep,Gayet güzel ve güvenilirlik 10 numara 🙏 Paketleme şahane ötesi hiç bu kadar beklemiyordum🙏🙏
5,ALDIMGİTTİ,Kargo şirketi dışında paketleme hızlıydı
5,TekCep,Mükemmel paketleme hızlı kargo hediye göndermediniz bu beni üzdü genede 5 yıldızı hakkettiniz
5,Kraft DTM,İphone 13 gerçekten harika bir telefon kamerası mükemmel. Şarj konusundada çok iyi. Kargo çok iyi şekilde paketlenmişti. Appledan sorguladım ürün orjinal.
5,Nasa İletişim,harika güzel paketleme teşekkür ederim tavsiye ederim
4,Troy Apple Yetkili Satıcı,Paketleme diğer mağzalara göre daha iyi güzel hızlı kargo ilgili bilgilendirici firma
5,Teknosa,Androidden buna geçince şahinden mercedes e binmek gibi hissettiriyo kargolama çok dandik bi kutunun içine koymuslar kim bilir kaç kişi fırlattı o kutuyu onun dışında cihaz çok ii
5,Trendyol,sabah sipariş ettim akşam geldi. teşekkürler
5,FixDevice,se 2020den geçtim. faturası önceden mailime geldi ve telefon sorunsuz elime geçti. face id ve pil ömrü ile öne geçiyor. memnunum ama bu kadar para verdiğim için korkarak kullanıyorum 😔😅
4,Trendyol,Ürün teslimatı uzun sürdü ama elime ulaştı ayfon kalitesiii👌🏻
5,İntegra Bilgisayar,"Ürün sıfır ve yeni kutusu orijinal , kargo güvenilir paketleme güzel sorunsuz şekilde aldım kullanmaya başladım rahatlıkla alabilirsiniz"
4,Trendyol,Telefon çok güzel fakat kargoya geç verildi o yüzden 1 puan kırıyorum
5,Teknosa,Orijinaldir tereddüt etmeden alabilirsiniz
5,BittiBitiyor,Ürün orjinal güvenilir satıcı mukemmel telefon
5,Trendyol,Kutulama fiyata göre özensizdi daha kullanmaya başlamadım :) kullanmaya başlayınca tekrardan yazarım ürün orjinal geldi sonuçta
5,Nasa İletişim,"Paketleme iyiydi, teşekkür ederim."
5,SerinAl Teknoloji,Cihaza soylenecek laf yok mukemmel otesi.. Satici gayet ilgiliydi ve kargolama surecinde cihazi ayri bir kutunun icine koyarak saglam gondermislerdi. Tesekkurler..
5,Trendyol,Hızlı kargo ve başarılı paketleme.
5,Kraft DTM,ürün tam 1 günde elime ulaştı. çok teşekkür ederim. orijinal ve sapasağlam geldi. fakat kamerasında sanki sıkıntı var iyi çekmiyor. Bi kaç gün kullanıp test edeceğim.
4,Trendyol,Paketleme biraz daha iyi olabilir
5,Koycebine,İndirimden aldım kargo paketleme çok iyi
5,Trendyol,Güvenilir. Paketleme gayet özenli.
5,Trendyol,paketleme sağlam güven tam mük
5,Erpa Holding,2 günde elime sorunsuz ulaştı cok güzel paketlenmişti zarar görmeisne imkan yoktu  satıcıya sonsuz teşekkürler
5,mobiloom,gerçekten uzaydan atsan zarar gelmeyecek şekilde paketlenmiş. sorunsuz geldi ürün. ayrıca sipariş etmemden 24 saat içerisinde teslim aldım. gerçekten inanılmaz...
5,Gürgençler Apple Yetkili Satıcı,iyi paketlenmişti satıcıya teşekkür ederim
1,Gürgençler Apple Yetkili Satıcı,Fatura sizden almak ne kadar zor kargo ile gönderseydiniz daha iyi olurdu
5,ES VİSİON,Yalnızca 1 günde elime ulaştı . Orijinal ve şık bir iPhone . Alacaklara şimdiden hayırlı olsun
5,Nasa İletişim,Ürün orijinal ve sağlam bir şekilde geldi kargo da çok hızlıydı nasa iletişimden memnun kaldık teşekkür ederiz
5,Aksaray İletişim,"Ürün güzel paketlenmiş, 1 günde kargo teslim edildi. Tşkler"
5,MediaMarkt,Ürün çok güzel kutulu bir şekilde çok hızlı geldi herşeyi tamdı güvenilir satıcı zaten
5,Trendyol,Orjinal kapalı kutu geldi. Apple kalitesi güzel telefon.
5,Nethouse,Çok memnun kaldım çok iyi kargolamışlar 💯
5,Trendyol,harika bir telefon kargo hızlı paketleme güzeldi sorunsuz ulaştı
5,Koycebine,Temiz paketlenmiş geldi
5,CEPTELEFONU.ONLİNE,Açılmamış kutuydu içerisine rica ettim faturada koydular . Ben memnun kaldım satıcıdan. Teşekkürler 😊
4,Trendyol,Ürün çok hızlı ve iyi paketlenmiş bir şekilde geldi. Fakat kargo kodu olmadan böyle yüksek meblağı olan bir ürünü farklı birine(güvenlik görevlisi) teslim edilmesi çok büyük eksiklik ve hatadır. Böyle özel kargolar için özel tedbirler alınmalıdır.
5,Troy Apple Yetkili Satıcı,Ürün hızlı ve sorunsuz bir şekilde elime geçti çok teşekkürler.
5,Trendyol,Paketleme yetersiz geldi biraz daha özenli olabilirdi onun dışında orijinal gerçekten çok güzel telefon
5,Trendyol,Ürün sorunsuz teslim edildi 🫶🏼 teşekkürler trendyol 🥰
5,Trendyol,iphone zaten kaliteyi anlatmaya gerek yok kargo da hızlıydı çarşamba öğlen sipariş verdim perşembe öğlen teslim aldım paketleme için de teşekkür ederim gayet yeterliydi bence
5,Cepekspress,Telefonu satın aldım apple türkiye garantili yazıyo içinden garanti belgesi çıkmadı satıcıya mesaj atıyorum cevap vermiyo beş yıldızı artık görün diye veriyorum
5,Koycebine,Ürün harika bir günde elime ulaştı teşekkürler
5,Trendyol,Fiyatlar yükselmeden almıştık. Çok hızlı bir şekilde geldi. Paketlemenin daha iyi olması gerekiyor
5,Aksaray İletişim,"aksaray iletişime teşekkürler,sorunsuz bir şekilde gönderdiler,ürün orijinal tereddüt etmeden alabilirsiniz"
5,NN Global,Ertesi gun elimize ulasti kapali kutu ve orjinal urun piyasanin cok altina almis olduk tesekkurler
5,Trendyol,Ürünün paketlenmesi hiç iyi değildi telefon nasıl sağlam gelmiş anlamadım
3,Trendyol,paketleme çok özensizdi içine koyulan hava poşeti bile patla*tı
5,ALDIMGİTTİ,bir günde elime ulaştı telefon çok iyi
5,Teknosa,ürün gayet güzel sağlam geldi paketleme gerçekten çok özenliydi teşekkürler.
5,Trendyol,güzel paketlenmişti vatan da ve teknosada 28 bin fiyatı var 26500aldik en azından aksesuarlarının parasını kurtarmış olduk teşekkür ederiz
5,MediaMarkt,Ürün güzel paketlenmişti hızı ulaştı teşekkürler
5,TekCep,Orijinal açılmamış sıfır 10 numara
3,Migros Kargo Operasyonu,Ürüne dicek söz yok fakat kargocunun aramadan telefonu getirmesi kötüydü ne kimlik soruldu nede kargo teslim numarası kapıdan verdi ve gitti farklı birinede vermiş olabilirdi
5,Aksaray İletişim,Sipariş ettiğim gün kargoya verildi. Ertesi gün kargo elimdeydi güzel paketleme
5,Trendyol,"Orjinal ürün, hızlı ve güzel kargolama, iyi fiyat tavsiye ederim teşekkürler trendyol."
5,BittiBitiyor,Telefon sorunsuz şekilde elime ulaştı
5,Nasa İletişim,Çok iyi paketlenmiş. Teşekkür ederiz.
5,Nasa İletişim,"zarar görmeden teslim aldık, kargolama iyiydi"
5,Trendyol,Paketleme çok güzeldi. Ertesi gün teslim edildi. Hiçbir hasar yoktu. Çok memnun kaldım
5,Teknosa,Memnunum iphone kalitesi tartışmasız pakette sapasağlam elime ulaştı.
1,Gürgençler Apple Yetkili Satıcı,Paketleme sıfır hiç bir koruyuculuğu olmadan öylece yollamışlar.
3,Aksaray İletişim,"Ürüne diyecek söz yok harika zaten ve hızlı kargo ile geldi ,ayrıca şunu belirtmek isterim telefoncu vs değilim kurumsal  vergi mükellefi olduğumdan firma ile görüştüm faturayı düzenlemediler çok ilgisizlerde o yüzden puan kırıyorum."
5,TekCep,Paketleme şok iyi tavsiye ederim
4,Teknosa,Paketleme hariç herşey güzel
5,Trendyol,Çok hızlı geldi ve paketlemesi güzeldi.
5,Cepekspress,"Güvenilir satıcı, orjinal ürün"
5,Teknosa,Ürünü zamlar gelmeden aldım. Çok hızlı bir şekilde elime ulaştı. Teşekkürler
5,TekCep,Kalitesini anlatmaya gerek yok. Paketleme çok özenliydi
5,Cepekspress,Paketleme sağlam güzel
3,Trendyol,Ürün paketleme çok özenli değildi bence şans eseri sağlam geldi ama telefonda herhangi bir sıkıntı yoktu sağlam ulaştı
4,Teknosa,Ürün hızlı ve güzel şekilde teslim edildi kampanyadan 24579 tl ye aldım keşke fiyatları 1000 tl ye düşse herkes alsa
4,Trendyol,Kötü kutulama iyi ürün
5,Koycebine,güvenilir satıcı ürün zaten kalp kalp
5,mobiloom,çok hızlı güzel paketlenmiş
5,Cepekspress,Satın aldıktan sonra kargo 2günde elime ulaştı güzel paketlenmiş
5,Nasa İletişim,Hasarsız geldi. Güvenli alışveriş adresi ☑️
5,Trendyol,"Hızlı kargo, paketlemesi güzel. Apple kalitesi ortada"
5,TekCep,Satıcı ürünü eksiksiz ve tam zamanında teslim etti. Güvenli bir Alışveriş oldu teşekkürler
5,BittiBitiyor,Ürün gerçekten güvenilir ve paketlenmesi çok iyi 👍🏼
5,Cepekspress,iyi paketlenmişti
5,HIZLIALTEKNOLOJI,Paketleme hızlı kargo 🙋‍♀️👏
5,Gürgençler Apple Yetkili Satıcı,Hızlı ve mükemmel paketleme
5,MediaMarkt,Güzel paketleme yapılmış ve sipariş verdikten 2 gün sonra elime ulaştı. Hızlı ve güvenliydi.
5,Teknosa,Fiyatına değer kutusu özenle paketlenmişti
5,Trendyol,Çok tereddüt ederek almıştım ama telefonum zamanında ve dikkatli güzel bir paketleme ile geldi
4,TANTECH,daha iyi paketlenebilirdi ama sorunsuz geldi tsk
5,KimSatar,Pazartesi sipariş verdim Salı günü elimdeydi. Paketleme muhteşem. iPhone diyecek laf yok. Muhteşem
4,TekCep,Adı ekspress ama maalesef çok gerçekçi değil. Kargo geç geldi. Ayrıca çok güzel paket yapılmasına rağmen kutu kenarı hasar almıştı...
5,Cepekspress,Orjinal ürün iyi paketleme uygun fiyat
4,Trendyol,Telefon standart apple kalitesi üstüne koyarak geliştiriyorlar tabiki. 2. Siparişi verdim fakat bu sefer  kargo takip ekranına göre bana göre 10 saatlik yolu 2 günde geldi ve transfer merkezinde bekliyor teslim şubesine ne zaman gelir artık bilmiyorum. Kargoya tesliminden itibaren toplam 4. Gün de geçti hala gelecek (trendyol ekspress ten almıştım)
5,Trendyol,Hızlı ve özenli kargolama
5,Trendyol,Paketlenmesi iyiydi
5,EMİNSA TEKNOLOJİ ÜRÜNLERİ LTD ŞTİ,Hızlı kargo çok güzel paketleme
1,BTSTEKNOLOJI,Ürün çok kötü çıktı kesinlikle tavsiye etmiyorum kimseye ürünün kutusu param parça olmus bir şekilde geldi böyle bir satış anlayışı olamaz gerçekten pişman oldum aldığıma
5,CepteTek,güzel paketleme hızlı kargo👍
5,Trendyol,İki günde elime ulaştı teşekürler
1,Gürgençler Apple Yetkili Satıcı,Faturami gonderebilir misiniz kesip iptal etmissiniz
5,Gürgençler Apple Yetkili Satıcı,Telefon iyce beğendik ı phone sonuçta kargo idare ederdi 2 gün sürdü karı acele edip duru verdi sabret dedim amma diğnemedi şükür bugun geldi kurtardık
5,Trendyol,valla 22binlik ürün alıyoruz ama patpata bile sarıp yollamamışlar yaa apple kendi sitesinden almaya çalıştım ama alamadım mecbur burdan aldım daha da burdan bu kadar pahalı bir ürün alır mıyım biraz zor sanki. bu eleştiride apple için insan telefona koruyucu jelatin takıpta yollar erkan koruyucu yaptırana kadar en azından jelatinle idare ederdik. zaten artık içinden şarj cihazıda çıkmıyor sıfır masraf bol kâr maşallah valla bu 5 yıldızda yayınlansın diye yoksa gözümde 1yıldız bile etmez. Anneme doğumgünü hediyesi aldım yoksa almazdım
5,Teknosa,Sorun olmadan elime ulaştı. Güzel paketlemeniz için teşekkür ederim
5,Trendyol,Sorunsuz bir şekilde elime ulaştı. Telefonu anlatmaya gerek yok yine yapmışlar. Paketleme biraz daha iyi olabilirdi sonuçta yüksek fiyatlara aldığımız bir ürünü 1 tane patpata sarıp göndermek riskli birşey.
5,Nasa İletişim,Sağlam ve kutusunda geldi
5,Trendyol,1 günde geldiii
5,Trendyol,Bu arada faturami mail olarak at diyorum ama gelmiyo yardimci olurmusunuz lutfen
5,Trendyol,paketleme mükemmel sağlam geldi
5,Trendyol,Ürün kısa sürede elime ulaştı. Teşekkürler trendyol
4,Cepekspress,Öncelikle satıcısı cicekpress harika bir kargolama yapmış. Ürün malum iPhone kalitesi 6s ten geçtim 13 e . pro konusunda çok git gel yaptım fakat o kadar fark parası ayrıcalığının olduğunu düşünmüyorum telefon şimdilik çok güzel bir süre kullanımdan sonra yorumu güncellerim :)
5,Timmy,tek kelimeyle mükemmel güvenilir satıcı orjinal ürün
5,Teknosa,Ürün güzel ama lütfen aras kargo ile göndermeyin aras kargo yüzünden alış veriş yapmaya korkuyoruz
5,Trendyol,Kargo beklediğimizden Bir gün geç geldi onun dışında güvenilir bir alışverişti
5,Yirmidört,Ertesi gün elime ulaştı hızlı kargo
5,Trendyol,"Hiç tereddüt etmeden alabilirsiniz, orjinal ürün severek kullanıyorum"
4,BALKAŞ İLETİŞİM,İyi hoşta patpata bantlayıp yollamak nedir zaten uzaktan geliyor bi kutuyu çok görmeyin başkanlar uğraştırmayın sonra.
5,Trendyol,Telefon sorunsuz ulaştı elime orijinal hiçbir sorunu yok
5,CEPTELEFONU.ONLİNE,Harika paketleme ve sorunsuz teslimat mağazaya ilgisi için çok teşekkür ederim
5,CİN CİN ELEKTRONİK,Ürün 1 günde elimde oldu orijinal teşekkür ederim
5,Trendyol,Güvenilir bir satıcı hızlıca geldi teşekkürler
5,Aksaray İletişim,Ürün orjinal güvenle alabilirsiniz bir günde elimdeydi
5,mobilePlus,Çok güzel çok beğendim iki gün içinde elime ulaştı kargo hızlıydı ve özenle paketlenmiştir.
5,Trendyol,38 bin tlyken aldım. 3 günde kargo geldi. Pazar sipariş verdim çarşamba geldi. Mükemmel. Gittikçe fiyatı artıyor. Almak isteyen hemen alsın
5,Trendyol,Kargo daha özenli paketlenebilirdi. Çok hızlı geldi. Orjinal ürün.
5,Galata Ticaret,"Orijinal ürün, başka bir yoruma gerek yok zaten."
5,CİN CİN ELEKTRONİK,"trendyol fiyatlarla cok oynuyor. telefonu aliyorum baska saticida 1 gun sonra 500 tl daha ucuz... telefonu alan adam mecbur iade ediyor ucuzunu almak icin, ya da bu farki kullaniciya geri odemeli"
5,Trendyol,Hızlı kargo güzel paketleme
5,Trendyol,muhteşem bir telefon. açıklamaya gerek yok. sorunsuz ve zamanında çok güzel teslim edildi. kargolama muhteşemdi. şarj olayı da muhteşem :D
5,Nasa İletişim,"Tereddüt ederek aldım ama iyi ki almışım. Hızlı kargo, ilgili satıcı"
5,Trendyol,Gayet güzel özenli paketleme
4,Teknosa,Ürünü Aras kargoyla gönderdiğiniz için günlerce kargo personelinin kaprisleriyle uğraştım başka bir kargo firmasıyla anlaşmanızı tavsiye ederim
5,Trendyol,"Paketlemesi harika, bir sey plur diye korktum fakat sapasağlam geldi"
5,Teknosa,Ürün elime hemen ulaştı paketleme kargo çok iyiydi. Teknosaya teşekkürler
5,Trendyol,Hızlı güzel paketleme
5,Trendyol,Gayet iyiydi memnun kaldım. Güzel kargolanmıştı
5,CİN CİN ELEKTRONİK,sıfır ürün zaten sorunsuz geldi.
5,Teknosa,Güzel paketlenmiş şekilde elime ulaştı elektronik internetten alınmaz tabumu yıktı. Telefonun güzelliğini anlatmaya gerek bile yok.
